Timestamp,PM2.5 (µg/m³),PM10 (µg/m³),NO (µg/m³),NO2 (µg/m³),NOx (ppb),NH3 (µg/m³),SO2 (µg/m³),CO (mg/m³),Ozone (µg/m³),Benzene (µg/m³),Toluene (µg/m³),Xylene (µg/m³),O Xylene (µg/m³),Eth-Benzene (µg/m³),MP-Xylene (µg/m³),AT (°C),RH (%),WS (m/s),WD (deg),RF (mm),TOT-RF (mm),SR (W/mt2),BP (mmHg),VWS (m/s)
2018-01-01 00:00:00,578.00,853.00,NA,82.50,NA,43.47,51.90,8.50,13.47,11.40,27.73,NA,NA,NA,NA,5.50,84.00,0.30,202.67,NA,0.00,3.00,729.00,-0.10
2018-01-01 00:15:00,578.00,853.00,331.30,79.73,NA,44.63,18.10,7.83,7.47,12.03,30.13,NA,NA,NA,NA,5.43,85.00,0.30,202.00,NA,0.00,3.00,729.67,-0.10
2018-01-01 00:30:00,578.00,853.00,330.60,70.40,NA,47.00,11.17,7.53,6.30,12.47,31.90,NA,NA,NA,NA,5.37,84.67,0.30,187.00,NA,0.00,2.33,728.67,-0.10
2018-01-01 00:45:00,578.00,853.00,480.70,52.20,NA,42.60,4.80,7.23,2.77,11.67,30.47,NA,NA,NA,NA,5.27,85.00,0.30,183.67,NA,0.00,3.00,728.67,-0.07
2018-01-01 01:00:00,520.00,724.00,442.07,61.23,NA,44.83,0.30,6.93,7.30,11.63,30.00,NA,NA,NA,NA,5.17,85.00,0.30,198.67,NA,0.00,2.67,729.00,-0.07
2018-01-01 01:15:00,520.00,724.00,422.77,53.80,NA,47.70,NA,6.77,7.37,9.67,25.00,NA,NA,NA,NA,5.03,85.00,0.30,188.67,NA,0.00,2.67,729.33,-0.07
2018-01-01 01:30:00,520.00,724.00,412.30,54.27,NA,47.30,NA,6.70,8.77,9.33,24.87,NA,NA,NA,NA,4.90,85.00,0.30,183.67,NA,0.00,3.00,728.67,-0.10
2018-01-01 01:45:00,520.00,724.00,393.43,45.73,NA,47.27,NA,6.37,7.67,13.03,33.57,NA,NA,NA,NA,4.63,85.00,0.30,192.00,NA,0.00,3.00,728.67,-0.10
2018-01-01 02:00:00,456.00,697.00,363.33,45.03,NA,46.50,NA,5.77,6.00,13.20,34.07,NA,NA,NA,NA,4.53,85.67,0.30,200.67,NA,0.00,3.00,728.67,-0.07
2018-01-01 02:15:00,456.00,697.00,342.90,47.07,NA,43.90,NA,5.57,10.23,7.60,20.50,NA,NA,NA,NA,4.53,86.00,0.30,199.33,NA,0.00,3.00,729.00,-0.10
2018-01-01 02:30:00,456.00,697.00,325.93,44.87,NA,48.00,NA,5.10,8.33,8.33,22.23,NA,NA,NA,NA,4.43,86.00,0.30,188.00,NA,0.00,2.00,728.67,-0.03
2018-01-01 02:45:00,456.00,697.00,304.23,46.40,471.77,46.20,NA,4.60,2.43,12.50,32.87,NA,NA,NA,NA,4.47,86.00,0.30,196.67,NA,0.00,3.00,729.33,-0.10
2018-01-01 03:00:00,395.00,615.00,285.43,53.20,451.53,45.43,NA,4.10,5.60,10.70,28.50,NA,NA,NA,NA,4.60,86.00,0.30,199.33,NA,0.00,2.67,728.33,-0.10
2018-01-01 03:15:00,395.00,615.00,280.53,51.03,442.63,46.47,NA,3.73,5.63,8.93,24.27,NA,NA,NA,NA,4.57,86.00,0.30,189.67,NA,0.00,2.33,728.00,-0.07
2018-01-01 03:30:00,395.00,615.00,277.03,53.30,439.80,46.10,NA,3.43,5.43,10.50,28.13,NA,NA,NA,NA,4.50,86.00,0.30,193.67,NA,0.00,3.00,728.67,-0.10
2018-01-01 03:45:00,395.00,615.00,269.87,57.87,433.90,44.90,NA,3.03,5.30,10.57,28.03,NA,NA,NA,NA,4.50,86.67,0.30,193.00,NA,0.00,3.00,728.67,-0.10
2018-01-01 04:00:00,343.00,541.00,262.60,68.10,433.07,43.67,NA,2.53,3.00,9.83,26.57,NA,NA,NA,NA,4.70,86.67,0.30,193.00,NA,0.00,2.33,728.67,-0.03
2018-01-01 04:15:00,343.00,541.00,247.97,84.93,427.87,45.33,1.43,2.23,2.33,6.60,18.40,NA,NA,NA,NA,4.70,86.67,0.30,217.00,NA,0.00,2.00,730.00,-0.03
2018-01-01 04:30:00,343.00,541.00,233.53,92.73,414.67,46.37,5.27,2.07,1.07,5.67,16.00,NA,NA,NA,NA,4.77,87.00,0.30,194.67,NA,0.00,2.33,729.67,-0.07
2018-01-01 04:45:00,343.00,541.00,212.70,94.90,387.37,47.97,5.13,1.77,7.20,9.73,26.30,NA,NA,NA,NA,4.80,87.00,0.30,189.67,NA,0.00,2.33,729.33,-0.03
2018-01-01 05:00:00,300.00,537.00,199.43,92.27,366.17,46.13,1.10,1.53,3.87,10.93,29.53,NA,NA,NA,NA,4.67,86.33,0.30,194.33,NA,0.00,2.67,729.33,-0.10
2018-01-01 05:15:00,300.00,537.00,197.00,91.43,361.97,45.97,NA,1.33,5.73,11.40,31.17,NA,NA,NA,NA,4.63,87.00,0.30,200.33,NA,0.00,3.00,728.67,-0.10
