Timestamp,PM2.5 (µg/m³),PM10 (µg/m³),NO (µg/m³),NO2 (µg/m³),NOx (ppb),NH3 (µg/m³),SO2 (µg/m³),CO (mg/m³),Ozone (µg/m³),Benzene (µg/m³),Toluene (µg/m³),Xylene (µg/m³),O Xylene (µg/m³),Eth-Benzene (µg/m³),MP-Xylene (µg/m³),AT (°C),RH (%),WS (m/s),WD (deg),RF (mm),TOT-RF (mm),SR (W/mt2),BP (mmHg),VWS (m/s)
2024-01-01 00:00:00,199.0,261.0,12.7,58.9,41.7,70.6,11.3,1.1,3.9,0.4,1.3,,,,,9.6,75.4,0.3,222.8,0.0,0.0,4.3,986.5,
2024-01-01 00:15:00,199.0,261.0,17.0,61.8,46.7,72.4,10.5,1.2,2.9,0.4,1.3,,,,,9.6,75.5,0.2,321.4,0.0,0.0,4.3,986.4,
2024-01-01 00:30:00,199.0,261.0,17.1,61.6,46.7,73.1,11.4,1.1,3.4,0.4,1.3,,,,,9.5,75.6,0.2,113.4,0.0,0.0,4.3,986.3,
2024-01-01 00:45:00,210.0,263.0,14.0,62.7,44.8,70.8,11.3,,3.4,0.4,1.3,,,,,9.3,75.9,0.1,189.3,0.0,0.0,4.3,986.3,
2024-01-01 01:00:00,210.0,263.0,17.1,60.5,46.1,70.5,9.7,1.2,,0.4,1.2,,,,,9.4,76.5,0.2,160.8,0.0,0.0,4.3,986.3,
2024-01-01 01:15:00,210.0,263.0,17.7,62.7,47.7,73.3,9.7,1.2,,0.3,1.3,,,,,9.5,76.3,0.3,9.7,0.0,0.0,4.3,986.3,
2024-01-01 01:30:00,210.0,263.0,18.2,60.6,47.1,73.4,10.4,1.2,,0.3,1.3,,,,,9.5,76.3,0.2,311.2,0.0,0.0,4.3,986.4,
2024-01-01 01:45:00,185.0,245.0,19.3,60.7,48.0,69.7,,1.2,2.8,0.4,1.3,,,,,9.5,76.2,0.2,222.2,0.0,0.0,4.3,986.4,
2024-01-01 02:00:00,185.0,245.0,,,,,,,3.7,0.4,1.2,,,,,9.5,76.3,0.3,324.0,0.0,0.0,4.3,986.4,
2024-01-01 02:15:00,185.0,245.0,,,,,,,2.8,0.4,1.3,,,,,9.6,76.2,0.3,335.3,0.0,0.0,4.3,986.5,
2024-01-01 02:30:00,185.0,245.0,,,,,,,2.9,0.4,1.3,,,,,9.5,75.7,0.2,356.4,0.0,0.0,4.3,986.5,
2024-01-01 02:45:00,175.0,227.0,13.7,65.0,45.8,66.2,11.4,,3.5,0.4,1.3,,,,,9.5,76.0,0.3,44.1,0.0,0.0,4.3,986.4,
2024-01-01 03:00:00,175.0,227.0,11.6,65.0,44.0,66.6,7.7,1.2,3.3,0.3,1.2,,,,,9.5,75.8,0.3,36.1,0.0,0.0,4.3,986.4,
2024-01-01 03:15:00,175.0,227.0,11.8,67.1,45.3,69.3,7.6,1.2,3.4,0.3,1.3,,,,,9.5,75.5,0.3,325.7,0.0,0.0,4.3,986.4,
2024-01-01 03:30:00,175.0,227.0,10.0,66.6,43.6,69.9,9.1,1.2,4.0,0.3,1.2,,,,,9.5,75.4,0.3,356.9,0.0,0.0,4.3,986.5,
2024-01-01 03:45:00,164.0,226.0,9.1,66.3,42.7,66.5,9.8,1.2,3.4,0.3,1.3,,,,,9.4,75.3,0.3,337.6,0.0,0.0,4.3,986.4,
2024-01-01 04:00:00,164.0,226.0,8.3,64.9,41.2,65.7,8.2,1.3,4.0,0.3,1.2,,,,,9.3,75.2,0.3,340.7,0.0,0.0,4.4,986.3,
2024-01-01 04:15:00,164.0,226.0,6.5,66.4,40.6,67.3,6.8,1.3,4.0,0.4,1.3,,,,,9.3,75.3,0.3,315.0,0.0,0.0,4.4,986.3,
2024-01-01 04:30:00,164.0,226.0,6.0,68.3,41.2,67.0,8.3,1.2,3.3,0.6,1.4,,,,,9.1,75.5,0.3,352.7,0.0,0.0,4.4,986.2,
2024-01-01 04:45:00,191.0,251.0,7.3,65.5,40.7,64.2,8.4,,3.8,0.6,1.4,,,,,9.1,75.9,0.2,40.1,0.0,0.0,4.4,986.2,
2024-01-01 05:00:00,191.0,251.0,7.7,61.8,39.2,63.5,7.0,1.2,4.3,0.4,1.3,,,,,9.2,76.2,0.3,356.9,0.0,0.0,4.4,986.2,
2024-01-01 05:15:00,191.0,251.0,12.0,61.5,42.5,65.9,6.7,1.1,3.3,0.4,1.3,,,,,9.3,76.3,0.3,344.5,0.0,0.0,4.4,986.3,
2024-01-01 05:30:00,191.0,251.0,5.9,60.3,36.9,67.7,8.2,1.1,3.5,0.4,1.3,,,,,9.2,75.7,0.2,314.8,0.0,0.0,4.3,986.4,
2024-01-01 05:45:00,189.0,256.0,12.5,54.9,39.4,65.4,9.2,1.1,3.6,0.4,1.3,,,,,9.3,76.1,0.3,358.6,0.0,0.0,4.3,986.6,
2024-01-01 06:00:00,189.0,256.0,14.6,56.2,41.8,64.9,7.1,1.1,4.1,0.4,1.3,,,,,9.2,76.0,0.3,339.9,0.0,0.0,4.4,986.7,
2024-01-01 06:15:00,189.0,256.0,9.9,59.2,39.6,68.1,7.0,1.1,4.6,0.4,1.3,,,,,9.1,75.6,0.3,1.4,0.0,0.0,4.3,986.8,
2024-01-01 06:30:00,189.0,256.0,15.3,55.7,42.1,69.1,8.4,1.1,3.3,0.4,1.3,,,,,9.1,76.0,0.3,15.7,0.0,0.0,4.3,986.8,
2024-01-01 06:45:00,186.0,266.0,12.0,54.1,38.6,66.8,8.7,,3.3,0.4,1.2,,,,,9.0,76.2,0.3,13.0,0.0,0.0,4.4,987.0,
2024-01-01 07:00:00,186.0,266.0,15.8,58.0,43.7,64.7,6.6,1.2,4.1,0.3,1.2,,,,,9.1,76.3,0.3,352.5,0.0,0.0,4.4,987.2,
