Timestamp,PM2.5 (µg/m³),PM10 (µg/m³),NO (µg/m³),NO2 (µg/m³),NOx (ppb),NH3 (µg/m³),SO2 (µg/m³),CO (mg/m³),Ozone (µg/m³),Benzene (µg/m³),Toluene (µg/m³),Xylene (µg/m³),O Xylene (µg/m³),Eth-Benzene (µg/m³),MP-Xylene (µg/m³),AT (°C),RH (%),WS (m/s),WD (deg),RF (mm),TOT-RF (mm),SR (W/mt2),BP (mmHg),VWS (m/s)
2017-01-01 00:00:00,228.00,312.00,107.83,70.47,210.03,24.43,9.43,4.37,NA,4.47,12.63,NA,NA,NA,NA,10.30,85.00,0.47,161.33,NA,0.00,5.00,737.00,NA
2017-01-01 00:15:00,228.00,312.00,91.03,68.13,185.03,31.77,7.90,3.93,NA,4.63,13.07,NA,NA,NA,NA,10.17,85.00,0.47,131.00,NA,0.00,5.00,737.00,NA
2017-01-01 00:30:00,228.00,312.00,85.20,64.63,173.83,31.60,7.63,3.63,NA,4.67,13.03,NA,NA,NA,NA,9.80,85.33,0.37,172.67,NA,0.00,5.00,737.00,NA
2017-01-01 00:45:00,227.33,275.33,86.40,57.17,168.83,30.70,6.60,3.60,NA,4.50,12.53,NA,NA,NA,NA,9.43,86.00,0.43,170.00,NA,0.00,5.00,737.00,NA
2017-01-01 01:00:00,227.00,257.00,93.47,50.27,172.40,28.47,6.70,3.67,NA,4.27,11.87,NA,NA,NA,NA,9.13,86.00,0.33,222.00,NA,0.00,5.00,737.00,NA
2017-01-01 01:15:00,227.00,257.00,99.00,53.47,182.87,23.23,7.07,3.57,NA,4.27,11.73,NA,NA,NA,NA,9.07,86.67,0.97,138.67,NA,0.00,5.00,737.00,NA
2017-01-01 01:30:00,227.00,257.00,73.43,64.70,157.93,28.43,6.90,2.57,NA,4.43,12.07,NA,NA,NA,NA,9.90,87.00,1.40,114.33,NA,0.00,5.00,737.00,NA
2017-01-01 01:45:00,215.67,249.00,50.50,65.97,127.63,28.90,7.20,1.87,NA,4.27,11.63,NA,NA,NA,NA,10.13,86.00,0.73,97.33,NA,0.00,5.00,737.00,NA
2017-01-01 02:00:00,210.00,245.00,37.87,66.30,110.87,29.60,7.00,1.30,NA,3.73,10.07,NA,NA,NA,NA,10.00,86.00,0.87,114.67,NA,0.00,5.33,737.00,NA
2017-01-01 02:15:00,210.00,245.00,35.53,64.90,106.40,28.63,6.60,1.23,NA,3.33,8.90,NA,NA,NA,NA,9.87,86.00,0.73,141.67,NA,0.00,5.33,737.00,NA
2017-01-01 02:30:00,210.00,245.00,27.90,59.97,91.53,30.00,5.50,0.90,NA,3.17,8.60,NA,NA,NA,NA,9.40,86.00,0.30,300.00,NA,0.00,5.67,737.00,NA
2017-01-01 02:45:00,172.00,225.00,25.77,48.53,78.43,30.40,5.13,0.90,NA,3.03,8.23,NA,NA,NA,NA,8.63,86.00,0.30,278.67,NA,0.00,5.33,737.00,NA
2017-01-01 03:00:00,153.00,215.00,29.80,46.27,81.93,29.10,4.97,0.93,NA,2.90,7.87,NA,NA,NA,NA,8.10,86.00,0.37,243.67,NA,0.00,5.00,737.00,NA
2017-01-01 03:15:00,153.00,215.00,35.00,40.83,84.23,27.57,5.30,0.90,NA,2.93,7.80,NA,NA,NA,NA,7.67,87.00,0.30,268.00,NA,0.00,5.00,737.00,NA
2017-01-01 03:30:00,153.00,215.00,38.07,36.90,84.77,27.40,5.80,0.90,NA,3.20,8.07,NA,NA,NA,NA,7.30,87.00,0.30,274.67,NA,0.00,5.33,737.00,NA
2017-01-01 03:45:00,160.33,201.67,39.77,33.70,84.30,26.90,4.70,1.20,NA,3.37,8.03,NA,NA,NA,NA,6.93,87.00,0.30,294.67,NA,0.00,5.33,737.00,NA
2017-01-01 04:00:00,164.00,195.00,41.97,29.70,83.80,24.07,4.90,1.20,NA,3.13,7.73,NA,NA,NA,NA,6.60,87.00,0.30,291.00,NA,0.00,5.33,737.00,NA
2017-01-01 04:15:00,164.00,195.00,43.87,26.23,83.23,17.37,5.13,1.27,NA,3.20,7.90,NA,NA,NA,NA,6.43,87.00,0.30,283.00,NA,0.00,5.00,737.00,NA
2017-01-01 04:30:00,164.00,195.00,46.80,23.70,84.93,15.97,4.97,1.30,NA,3.23,8.13,NA,NA,NA,NA,6.27,87.00,0.30,283.00,NA,0.00,5.00,737.00,NA
2017-01-01 04:45:00,164.00,237.67,54.40,23.73,95.50,12.97,5.80,1.90,NA,3.27,8.13,NA,NA,NA,NA,6.13,87.00,0.30,298.00,NA,0.00,5.00,737.00,NA
2017-01-01 05:00:00,164.00,259.00,60.10,23.07,102.67,12.13,5.80,1.73,NA,3.23,8.13,NA,NA,NA,NA,6.10,87.67,0.30,268.33,NA,0.00,5.00,737.00,NA
2017-01-01 05:15:00,164.00,259.00,59.30,22.77,101.30,12.63,6.40,1.40,NA,3.33,8.57,NA,NA,NA,NA,6.10,88.00,0.30,256.00,NA,0.00,5.00,737.00,NA
