Timestamp,PM2.5 (µg/m³),PM10 (µg/m³),NO (µg/m³),NO2 (µg/m³),NOx (ppb),NH3 (µg/m³),SO2 (µg/m³),CO (mg/m³),Ozone (µg/m³),Benzene (µg/m³),Toluene (µg/m³),Xylene (µg/m³),O Xylene (µg/m³),Eth-Benzene (µg/m³),MP-Xylene (µg/m³),AT (°C),RH (%),WS (m/s),WD (deg),RF (mm),TOT-RF (mm),SR (W/mt2),BP (mmHg),VWS (m/s)
2022-01-01 00:00:00,390.00,511.00,480.90,94.20,442.20,46.40,14.40,6.70,1.50,6.40,30.80,NA,NA,NA,NA,10.40,91.30,1.40,107.60,0.00,0.00,3.30,999.90,NA
2022-01-01 00:15:00,390.00,511.00,446.10,94.40,414.70,57.80,15.10,6.40,1.70,6.40,31.30,NA,NA,NA,NA,10.50,91.10,1.40,123.40,0.00,0.00,3.20,1000.00,NA
2022-01-01 00:30:00,390.00,511.00,370.10,92.70,350.30,55.10,15.50,6.10,1.80,6.60,32.60,NA,NA,NA,NA,10.40,91.20,1.20,121.00,0.00,0.00,3.10,999.80,NA
2022-01-01 00:45:00,434.00,547.00,331.00,85.70,315.30,54.10,15.70,5.70,2.00,6.60,32.20,NA,NA,NA,NA,10.30,91.20,1.40,112.70,0.00,0.00,3.20,999.70,NA
2022-01-01 01:00:00,434.00,547.00,322.60,83.00,307.10,55.60,16.00,5.60,NA,6.40,30.70,NA,NA,NA,NA,10.20,91.00,1.50,117.20,0.00,0.00,3.30,999.70,NA
2022-01-01 01:15:00,434.00,547.00,292.90,81.60,282.00,54.40,16.20,5.20,NA,6.30,29.60,NA,NA,NA,NA,10.00,91.00,1.60,120.90,0.00,0.00,3.20,999.70,NA
2022-01-01 01:30:00,434.00,547.00,249.50,85.10,248.80,51.50,15.80,4.50,NA,6.20,28.80,NA,NA,NA,NA,10.00,90.60,1.60,126.30,0.00,0.00,3.30,999.70,NA
2022-01-01 01:45:00,409.00,498.00,239.50,89.80,243.00,47.40,15.30,4.30,3.90,5.90,27.50,NA,NA,NA,NA,10.00,90.60,1.50,129.60,0.00,0.00,3.30,999.60,NA
2022-01-01 02:00:00,409.00,498.00,NA,NA,NA,NA,NA,NA,1.20,5.40,25.60,NA,NA,NA,NA,9.90,90.60,1.60,106.80,0.00,0.00,3.40,999.50,NA
2022-01-01 02:15:00,409.00,498.00,NA,NA,NA,NA,NA,NA,2.20,5.30,25.00,NA,NA,NA,NA,9.80,90.60,1.50,106.50,0.00,0.00,3.30,999.40,NA
2022-01-01 02:30:00,409.00,498.00,NA,NA,NA,NA,NA,NA,3.70,5.40,25.20,NA,NA,NA,NA,9.80,90.80,1.50,130.20,0.00,0.00,3.30,999.40,NA
2022-01-01 02:45:00,317.00,410.00,204.90,62.20,200.40,42.60,11.00,3.90,3.00,5.30,25.20,NA,NA,NA,NA,9.70,90.60,1.40,128.60,0.00,0.00,3.20,999.20,NA
2022-01-01 03:00:00,317.00,410.00,182.00,72.90,186.60,39.10,10.90,3.60,0.70,5.20,25.00,NA,NA,NA,NA,9.70,92.50,1.50,111.00,0.00,0.00,3.20,999.20,NA
2022-01-01 03:15:00,317.00,410.00,172.20,71.50,178.40,37.80,10.40,3.30,2.60,5.00,24.50,NA,NA,NA,NA,9.50,96.40,1.60,121.30,0.00,0.00,3.30,999.10,NA
2022-01-01 03:30:00,317.00,410.00,162.50,68.20,168.60,40.00,10.40,3.30,0.50,4.80,23.80,NA,NA,NA,NA,9.50,96.40,1.40,127.90,0.00,0.00,3.20,999.10,NA
