Timestamp,PM2.5 (µg/m³),PM10 (µg/m³),NO (µg/m³),NO2 (µg/m³),NOx (ppb),NH3 (µg/m³),SO2 (µg/m³),CO (mg/m³),Ozone (µg/m³),Benzene (µg/m³),Toluene (µg/m³),Xylene (µg/m³),O Xylene (µg/m³),Eth-Benzene (µg/m³),MP-Xylene (µg/m³),AT (°C),RH (%),WS (m/s),WD (deg),RF (mm),TOT-RF (mm),SR (W/mt2),BP (mmHg),VWS (m/s)
2023-01-01 00:00:00,161.50,264.00,48.62,28.69,54.06,30.07,7.31,NA,5.06,11.74,19.78,NA,NA,4.28,13.29,NA,98.30,0.10,168.72,NA,NA,4.90,NA,-0.23
2023-01-01 00:15:00,161.50,264.00,45.59,25.15,49.85,28.59,9.32,1.15,5.90,10.85,18.65,NA,NA,13.52,1.76,NA,97.70,0.13,206.10,NA,NA,4.90,NA,-0.23
2023-01-01 00:30:00,161.50,264.00,40.36,29.60,47.59,28.54,10.74,1.05,4.94,10.69,16.91,NA,NA,13.61,0.52,NA,98.30,0.14,217.90,NA,NA,4.80,NA,-0.23
2023-01-01 00:45:00,161.80,263.50,39.80,29.58,47.57,28.69,11.99,0.87,1.01,8.97,15.26,NA,NA,4.59,10.30,NA,97.70,0.12,197.78,NA,NA,5.00,NA,-0.23
2023-01-01 01:00:00,170.10,248.70,17.66,24.82,27.23,28.89,NA,0.74,4.81,8.42,16.16,NA,NA,10.55,1.61,NA,97.70,0.13,201.15,NA,NA,4.80,NA,-0.22
2023-01-01 01:15:00,170.10,248.70,20.62,24.53,29.54,28.80,6.11,0.67,2.36,9.07,14.00,NA,NA,10.09,0.52,NA,97.70,0.11,171.10,NA,NA,4.60,NA,-0.22
2023-01-01 01:30:00,170.10,248.70,16.68,16.36,22.05,28.41,6.67,0.53,2.03,7.58,11.27,NA,NA,4.00,0.52,NA,98.30,0.11,174.32,NA,NA,3.90,NA,-0.22
2023-01-01 01:45:00,168.70,248.60,15.22,19.68,22.62,28.04,7.34,0.51,2.91,6.56,11.50,NA,NA,6.97,0.52,NA,97.70,0.13,170.92,NA,NA,4.60,NA,-0.22
2023-01-01 02:00:00,129.10,244.70,20.38,17.81,25.78,27.98,8.20,NA,6.38,6.46,10.53,NA,NA,8.07,0.52,NA,97.70,0.11,168.66,NA,NA,4.40,NA,-0.21
2023-01-01 02:15:00,129.10,244.70,16.59,14.82,20.99,28.02,8.56,0.61,7.02,7.27,9.04,NA,NA,6.71,0.52,NA,97.80,0.11,153.07,NA,NA,4.40,NA,-0.21
2023-01-01 02:30:00,129.10,244.70,24.70,16.25,28.40,28.12,8.70,0.55,6.90,6.39,8.87,NA,NA,5.98,0.52,NA,98.30,0.10,155.20,NA,NA,4.80,NA,-0.21
2023-01-01 02:45:00,129.00,243.40,14.94,12.28,18.45,28.92,9.31,0.49,6.66,6.94,8.03,NA,NA,1.10,0.52,NA,97.70,0.11,167.56,NA,NA,4.80,NA,-0.21
2023-01-01 03:00:00,126.30,205.00,17.98,10.15,19.52,28.58,NA,0.42,6.50,6.54,7.77,NA,NA,5.28,0.52,NA,97.70,0.57,179.72,NA,NA,5.60,NA,-0.21
2023-01-01 03:15:00,126.30,205.00,19.23,15.44,23.60,29.01,4.86,0.24,6.55,5.89,7.35,NA,NA,5.28,0.52,NA,98.10,0.11,151.51,NA,NA,4.30,NA,-0.21
2023-01-01 03:30:00,126.30,205.00,18.95,11.19,20.72,29.08,5.78,0.21,6.52,5.95,8.29,NA,NA,1.03,0.52,NA,98.10,0.12,178.49,NA,NA,4.80,NA,-0.21
2023-01-01 03:45:00,126.00,204.30,6.24,12.55,11.11,29.21,5.95,0.15,6.61,6.80,7.91,NA,NA,5.42,0.52,NA,98.40,0.14,193.95,NA,NA,5.20,NA,-0.21
2023-01-01 04:00:00,118.50,181.80,15.80,14.02,20.10,28.86,5.80,NA,6.90,5.81,7.98,NA,NA,1.11,0.52,NA,98.40,0.13,185.28,NA,NA,5.00,NA,-0.21
2023-01-01 04:15:00,118.50,181.80,11.73,10.88,14.98,28.80,6.55,0.68,6.38,5.35,7.52,NA,NA,3.72,0.52,NA,98.40,0.22,180.60,NA,NA,4.80,NA,-0.20
