Timestamp,PM2.5 (µg/m³),PM10 (µg/m³),NO (µg/m³),NO2 (µg/m³),NOx (ppb),NH3 (µg/m³),SO2 (µg/m³),CO (mg/m³),Ozone (µg/m³),Benzene (µg/m³),Toluene (µg/m³),Xylene (µg/m³),O Xylene (µg/m³),Eth-Benzene (µg/m³),MP-Xylene (µg/m³),AT (°C),RH (%),WS (m/s),WD (deg),RF (mm),TOT-RF (mm),SR (W/mt2),BP (mmHg),VWS (m/s)
2018-01-01 00:00:00,639.00,864.00,NA,125.60,NA,104.70,30.55,9.60,64.57,4.90,25.70,NA,NA,NA,NA,8.73,81.00,0.30,132.33,NA,0.00,9.00,NA,0.00
2018-01-01 00:15:00,639.00,864.00,NA,121.53,NA,108.03,16.13,0.01,64.13,5.23,28.53,NA,NA,NA,NA,8.70,81.00,0.30,84.33,NA,0.00,9.00,NA,0.00
2018-01-01 00:30:00,639.00,864.00,NA,117.07,NA,109.67,13.50,3.24,70.10,5.60,31.93,NA,NA,NA,NA,8.63,81.67,0.30,110.33,NA,0.00,8.67,NA,0.00
2018-01-01 00:45:00,639.00,864.00,NA,117.27,NA,109.23,13.73,9.43,65.70,5.80,32.37,NA,NA,NA,NA,8.57,82.00,0.30,129.67,NA,0.00,9.00,NA,0.00
2018-01-01 01:00:00,673.00,903.00,165.77,120.47,NA,103.23,8.73,8.80,59.80,5.40,28.93,NA,NA,NA,NA,8.43,82.00,0.30,126.67,NA,0.00,9.00,NA,0.00
2018-01-01 01:15:00,673.00,903.00,459.57,125.03,NA,102.23,11.90,7.43,62.17,5.00,26.10,NA,NA,NA,NA,8.40,82.00,0.30,132.67,NA,0.00,9.00,NA,0.00
2018-01-01 01:30:00,673.00,903.00,426.57,130.97,NA,99.93,14.33,6.80,62.70,4.40,22.40,NA,NA,NA,NA,8.23,82.00,0.30,139.67,NA,0.00,8.67,NA,0.00
2018-01-01 01:45:00,673.00,903.00,392.13,117.27,NA,107.47,7.70,6.70,63.47,3.67,20.40,NA,NA,NA,NA,8.13,82.00,0.30,145.00,NA,0.00,9.00,NA,0.00
2018-01-01 02:00:00,636.00,862.00,366.53,116.73,NA,106.40,12.10,6.67,63.00,3.37,21.97,NA,NA,NA,NA,7.97,82.00,0.30,134.33,NA,0.00,9.00,NA,0.00
2018-01-01 02:15:00,636.00,862.00,336.53,113.00,NA,110.53,15.03,6.77,65.03,3.40,23.93,NA,NA,NA,NA,7.80,83.00,0.30,117.67,NA,0.00,9.00,NA,0.00
2018-01-01 02:30:00,636.00,862.00,330.63,107.93,NA,107.60,14.10,6.37,66.07,3.57,26.33,NA,NA,NA,NA,7.67,82.67,0.30,20.67,NA,0.00,8.67,NA,0.00
