Timestamp,PM2.5 (µg/m³),PM10 (µg/m³),NO (µg/m³),NO2 (µg/m³),NOx (ppb),NH3 (µg/m³),SO2 (µg/m³),CO (mg/m³),Ozone (µg/m³),Benzene (µg/m³),Toluene (µg/m³),Xylene (µg/m³),O Xylene (µg/m³),Eth-Benzene (µg/m³),MP-Xylene (µg/m³),AT (°C),RH (%),WS (m/s),WD (deg),RF (mm),TOT-RF (mm),SR (W/mt2),BP (mmHg),VWS (m/s)
2024-01-01 00:00:00,,289.0,40.3,49.8,90.2,81.6,,,3.9,1.1,1.0,0.6,,,,9.3,85.6,0.6,182.8,,0.0,4.6,975.8,0.0
2024-01-01 00:15:00,197.0,289.0,40.1,49.8,89.9,82.0,2.5,,3.4,0.9,1.0,0.6,,,,9.2,85.7,0.6,164.2,,0.0,4.7,975.8,0.0
2024-01-01 00:30:00,197.0,289.0,39.5,50.1,89.6,82.1,2.1,,4.1,0.9,1.0,0.6,,,,9.2,85.9,0.6,105.0,,0.0,4.6,975.7,0.0
2024-01-01 00:45:00,163.0,238.0,40.0,49.7,89.7,81.4,1.5,,3.8,0.9,1.0,0.5,,,,9.2,85.9,0.5,240.0,,0.0,4.5,975.7,0.0
2024-01-01 01:00:00,163.0,238.0,40.4,49.5,90.0,80.5,1.8,,,0.8,0.9,0.5,,,,9.2,85.9,0.3,234.8,,0.0,8.5,975.9,0.0
2024-01-01 01:15:00,163.0,238.0,39.6,48.4,88.1,83.4,1.7,,,0.8,0.9,0.0,,,,9.2,86.1,0.4,305.1,,0.0,8.4,976.0,0.0
2024-01-01 01:30:00,163.0,238.0,40.1,47.5,87.5,82.9,1.5,,,0.8,0.9,0.2,,,,9.2,86.1,0.3,273.0,,0.0,8.7,975.9,0.0
2024-01-01 01:45:00,186.0,265.0,41.1,47.8,88.9,80.3,1.4,,3.7,0.9,0.9,0.2,,,,9.1,86.1,0.3,293.4,,0.0,9.2,975.7,0.0
2024-01-01 02:00:00,186.0,265.0,,,,,,,3.4,0.9,0.9,0.4,,,,9.0,86.2,0.5,272.5,,0.0,9.3,975.9,0.0
2024-01-01 02:15:00,186.0,265.0,,,,,,,3.6,0.9,0.9,0.2,,,,8.9,86.2,0.6,223.3,,0.0,8.3,976.1,0.0
2024-01-01 02:30:00,186.0,265.0,37.6,48.9,86.5,78.3,,,3.1,0.9,0.9,0.2,,,,8.9,86.1,0.7,105.1,,0.0,7.8,975.9,0.0
