Timestamp,PM2.5 (µg/m³),PM10 (µg/m³),NO (µg/m³),NO2 (µg/m³),NOx (ppb),NH3 (µg/m³),SO2 (µg/m³),CO (mg/m³),Ozone (µg/m³),Benzene (µg/m³),Toluene (µg/m³),Xylene (µg/m³),O Xylene (µg/m³),Eth-Benzene (µg/m³),MP-Xylene (µg/m³),AT (°C),RH (%),WS (m/s),WD (deg),RF (mm),TOT-RF (mm),SR (W/mt2),BP (mmHg),VWS (m/s)
2024-01-01 00:00:00,172.0,276.0,2.6,11.7,14.2,41.0,1.9,1.1,8.5,,,,,,,11.7,79.5,0.9,351.6,0.0,0.0,5.7,988.1,
2024-01-01 00:15:00,172.0,276.0,1.5,11.8,13.4,43.3,1.9,1.1,9.0,,,,,,,11.6,79.4,0.7,355.8,0.0,0.0,5.8,988.2,
2024-01-01 00:30:00,172.0,276.0,2.0,12.5,14.6,46.7,2.0,1.1,9.1,,,,,,,11.6,79.5,0.6,330.8,0.0,0.0,5.8,988.1,
2024-01-01 00:45:00,172.0,276.0,2.4,11.1,13.5,49.2,1.9,1.1,10.0,,,,,,,11.6,79.1,0.4,333.1,0.0,0.0,5.8,988.1,
2024-01-01 01:00:00,183.0,285.0,3.0,11.0,14.0,50.9,1.9,1.1,,,,,,,,11.6,79.5,0.5,224.8,0.0,0.0,5.7,988.1,
2024-01-01 01:15:00,183.0,285.0,1.9,11.0,12.9,53.4,2.0,1.0,,,,,,,,11.6,79.4,0.6,239.4,0.0,0.0,5.7,988.2,
2024-01-01 01:30:00,183.0,285.0,3.7,8.0,11.8,55.3,1.8,1.0,,,,,,,,11.6,79.7,0.7,278.0,0.0,0.0,5.8,988.2,
2024-01-01 01:45:00,183.0,285.0,3.3,6.6,9.7,54.2,1.8,1.0,9.2,,,,,,,11.5,80.0,0.5,293.6,0.0,0.0,5.8,988.1,
2024-01-01 02:00:00,160.0,244.0,,,,,,,7.4,,,,,,,11.6,79.8,0.5,358.7,0.0,0.0,5.7,988.1,
2024-01-01 02:15:00,160.0,244.0,,,,,,,7.7,,,,,,,11.6,79.7,0.3,72.5,0.0,0.0,5.7,988.2,
2024-01-01 02:30:00,160.0,244.0,,,,,,,7.2,,,,,,,11.6,80.0,0.5,23.2,0.0,0.0,5.7,988.1,
2024-01-01 02:45:00,160.0,244.0,,,,,,,6.7,,,,,,,11.6,80.0,0.3,201.9,0.0,0.0,5.7,988.2,
2024-01-01 03:00:00,182.0,271.0,1.2,10.8,12.1,45.9,2.0,1.0,6.9,,,,,,,11.5,80.1,0.3,235.4,0.0,0.0,5.7,988.1,
2024-01-01 03:15:00,182.0,271.0,3.9,9.9,13.7,44.8,1.9,1.0,6.9,,,,,,,11.5,80.1,0.5,338.3,0.0,0.0,5.7,988.1,
2024-01-01 03:30:00,182.0,271.0,3.3,8.6,11.9,44.4,1.8,1.0,6.9,,,,,,,11.5,80.3,0.4,165.6,0.0,0.0,5.7,988.1,
2024-01-01 03:45:00,182.0,271.0,2.2,10.0,12.2,44.9,1.7,1.0,7.5,,,,,,,11.5,80.2,0.3,111.3,0.0,0.0,5.7,988.1,
2024-01-01 04:00:00,171.0,256.0,3.0,7.4,10.4,43.4,1.7,1.0,8.7,,,,,,,11.5,79.8,0.3,58.0,0.0,0.0,5.8,988.1,
2024-01-01 04:15:00,171.0,256.0,1.5,8.2,9.7,40.6,1.6,1.0,9.7,,,,,,,11.4,79.8,0.4,118.9,0.0,0.0,5.7,988.1,
2024-01-01 04:30:00,171.0,256.0,2.4,7.8,10.2,38.7,1.6,1.0,10.0,,,,,,,11.4,79.8,0.2,56.2,0.0,0.0,5.7,988.1,
2024-01-01 04:45:00,171.0,256.0,2.1,8.2,10.2,36.8,1.4,1.0,9.9,,,,,,,11.3,80.0,0.8,141.0,0.0,0.0,5.7,988.2,
2024-01-01 05:00:00,168.0,267.0,1.9,8.2,10.2,35.6,1.5,1.0,9.7,,,,,,,11.3,79.9,0.6,130.8,0.0,0.0,5.7,988.1,
2024-01-01 05:15:00,168.0,267.0,1.3,7.3,8.6,34.6,1.5,1.0,10.0,,,,,,,11.2,80.1,0.3,106.1,0.0,0.0,5.7,988.1,
2024-01-01 05:30:00,168.0,267.0,1.6,7.2,8.8,34.1,1.6,1.0,10.6,,,,,,,11.2,80.2,0.8,158.5,0.0,0.0,5.7,988.1,
2024-01-01 05:45:00,168.0,267.0,3.5,6.6,10.2,34.1,1.6,1.0,11.2,,,,,,,11.1,80.0,0.5,182.1,0.0,0.0,5.7,988.1,
2024-01-01 06:00:00,177.0,280.0,1.6,5.1,6.7,32.6,1.5,0.9,10.7,,,,,,,11.1,80.5,0.4,120.5,0.0,0.0,5.7,988.1,
2024-01-01 06:15:00,177.0,280.0,3.1,5.6,8.7,32.2,1.5,0.9,10.5,,,,,,,11.1,80.5,0.2,104.8,0.0,0.0,5.7,988.1,
2024-01-01 06:30:00,177.0,280.0,2.1,5.8,7.8,32.2,1.4,0.9,10.5,,,,,,,11.0,80.7,0.1,101.7,0.0,0.0,5.6,988.1,
2024-01-01 06:45:00,177.0,280.0,1.3,7.2,8.5,32.7,1.4,0.9,9.6,,,,,,,11.1,80.9,0.1,95.0,0.0,0.0,5.7,988.1,
2024-01-01 07:00:00,138.0,228.0,3.0,6.1,9.2,32.3,1.4,1.0,9.2,,,,,,,11.1,80.8,0.7,153.0,0.0,0.0,5.9,988.2,
2024-01-01 07:15:00,138.0,228.0,0.8,4.9,5.4,32.0,1.3,0.9,9.2,,,,,,,11.1,80.9,0.3,93.3,0.0,0.0,6.5,988.1,
