Timestamp,PM2.5 (µg/m³),PM10 (µg/m³),NO (µg/m³),NO2 (µg/m³),NOx (ppb),NH3 (µg/m³),SO2 (µg/m³),CO (mg/m³),Ozone (µg/m³),Benzene (µg/m³),Toluene (µg/m³),Xylene (µg/m³),O Xylene (µg/m³),Eth-Benzene (µg/m³),MP-Xylene (µg/m³),AT (°C),RH (%),WS (m/s),WD (deg),RF (mm),TOT-RF (mm),SR (W/mt2),BP (mmHg),VWS (m/s)
2024-01-01 00:00:00,150.0,233.0,6.9,16.6,23.5,,1.4,1.4,12.2,,,,,,,8.6,79.1,0.1,289.9,0.0,0.0,8.3,981.0,
2024-01-01 00:15:00,150.0,233.0,4.0,11.9,16.0,,1.4,1.3,15.4,,,,,,,8.6,79.0,0.2,175.0,0.0,0.0,8.5,980.9,
2024-01-01 00:30:00,150.0,233.0,3.9,15.2,19.0,36.6,1.4,1.3,15.3,,,,,,,8.4,79.3,0.2,237.2,0.0,0.0,8.5,980.8,
2024-01-01 00:45:00,150.0,233.0,3.0,16.0,19.2,47.0,1.4,1.3,13.2,,,,,,,8.4,79.5,0.3,339.6,0.0,0.0,8.5,980.8,
2024-01-01 01:00:00,147.0,233.0,2.5,13.4,15.9,47.8,1.4,1.2,,,,,,,,8.3,79.4,0.3,185.5,0.0,0.0,8.6,980.7,
2024-01-01 01:15:00,147.0,233.0,3.9,14.4,18.3,53.1,1.4,1.3,,,,,,,,8.4,79.6,0.3,187.5,0.0,0.0,8.5,980.7,
2024-01-01 01:30:00,147.0,233.0,3.4,14.6,18.1,56.7,1.4,1.3,,,,,,,,8.3,79.5,0.3,204.7,0.0,0.0,8.6,980.7,
2024-01-01 01:45:00,147.0,233.0,2.2,15.6,17.9,57.0,1.4,1.2,11.7,,,,,,,8.3,79.9,0.2,225.0,0.0,0.0,8.6,980.8,
2024-01-01 02:00:00,144.0,227.0,,,,,,,13.4,,,,,,,8.3,80.0,0.3,333.3,0.0,0.0,8.7,980.8,
2024-01-01 02:15:00,144.0,227.0,,,,,,,11.9,,,,,,,8.3,80.1,0.3,341.6,0.0,0.0,8.6,980.9,
2024-01-01 02:30:00,144.0,227.0,,,,,,,13.1,,,,,,,8.3,79.8,0.3,328.0,0.0,0.0,8.5,980.9,
2024-01-01 02:45:00,144.0,227.0,2.3,17.0,19.3,52.1,,,13.0,,,,,,,8.2,79.6,0.2,23.5,0.0,0.0,8.5,980.9,
2024-01-01 03:00:00,155.0,243.0,1.9,16.0,17.9,46.9,1.8,1.4,12.9,,,,,,,8.2,79.7,0.2,347.3,0.0,0.0,8.5,980.9,
2024-01-01 03:15:00,155.0,243.0,5.4,14.9,20.3,48.1,1.8,1.4,14.1,,,,,,,8.1,79.6,0.3,336.0,0.0,0.0,8.6,980.9,
